lon,lat,value
113.54772234061562,37.77724787164468,-0.0641539
113.54804712576988,37.77724787164468,-0.079783894
113.54837191092415,37.77724787164468,-0.07294454
113.54869669607841,37.77724787164468,-0.0323274
113.54934626638695,37.77724787164468,-0.030118287
113.54967105154121,37.77724787164468,-0.06520188
113.54999583669547,37.77724787164468,-0.08105459
113.55032062184974,37.77724787164468,-0.07559758
113.550645407004,37.77724787164468,-0.07013513
113.55097019215826,37.77724787164468,-0.079051174
113.55161976246679,37.77724787164468,-0.059866652
113.55194454762105,37.77724787164468,-0.0641546
113.55226933277531,37.77724787164468,-0.04299963
113.55259411792957,37.77724787164468,-0.05717829
113.5532436882381,37.77724787164468,-0.05607299
113.55356847339237,37.77724787164468,-0.049573064
113.55454282885516,37.77724787164468,-0.026214996
113.55486761400942,37.77724787164468,-0.042793315
113.55519239916369,37.77724787164468,-0.048111573
113.55551718431795,37.77724787164468,-0.048111573
113.55584196947221,37.77724787164468,-0.04427219
113.55616675462647,37.77724787164468,-0.05220147
113.55649153978074,37.77724787164468,-0.06333449
113.556816324935,37.77724787164468,-0.05651175
113.55714111008926,37.77724787164468,-0.055852342
113.55746589524352,37.77724787164468,-0.053342786
113.55779068039779,37.77724787164468,-0.03345049
113.55811546555206,37.77724787164468,-0.04997333
113.55844025070633,37.77724787164468,-0.04558588
113.55876503586059,37.77724787164468,-0.04565302
113.55908982101485,37.77724787164468,-0.0436782
113.55941460616911,37.77724787164468,-0.026530378
113.55973939132338,37.77724787164468,-0.043175615
113.56006417647764,37.77724787164468,-0.039129768
113.5603889616319,37.77724787164468,-0.027477039
113.56071374678616,37.77724787164468,-0.035890862
113.56103853194043,37.77724787164468,-0.044493873
113.56136331709469,37.77724787164468,-0.05365713
113.56168810224895,37.77724787164468,-0.04931703
113.56201288740321,37.77724787164468,-0.029764855
113.56233767255748,37.77724787164468,-0.026839098
113.56266245771175,37.77724787164468,-0.021979867
113.56298724286601,37.77724787164468,-0.0303521
113.56331202802028,37.77724787164468,-0.03217139
113.56363681317454,37.77724787164468,-0.03810417
113.5639615983288,37.77724787164468,-0.047983482
113.56428638348306,37.77724787164468,-0.038722005
